x,y,labels,antivax
18.166668,10.1653385,3,1
3.8826325,2.1949236,4,1
5.5619617,1.6752164,4,1
15.939988,6.2384644,3,1
17.017138,9.16948,3,1
5.1449327,4.894881,4,1
6.2427526,12.953802,4,1
15.042857,4.844251,3,1
17.029528,7.263013,3,1
6.4286704,12.9664135,4,1
5.9186807,11.38654,4,1
5.499004,0.9592605,4,1
2.9905205,1.9094579,4,1
17.114029,9.482397,3,1
2.9475608,5.3721433,4,1
4.53034,2.9915879,4,1
4.5897026,0.7021599,4,1
3.3951588,1.8508382,4,1
17.165924,8.165493,3,1
6.9655943,1.8107191,4,1
5.57556,12.044391,4,0
16.598387,7.5556154,3,1
4.678647,3.0711355,4,1
16.14981,9.375228,3,1
15.691584,5.6742225,3,1
16.82354,7.2622113,3,1
7.5126796,2.0513635,4,1
6.0987577,3.604553,4,0
18.022379,10.300318,3,0
5.297105,5.520674,4,1
16.44906,7.2607474,3,0
3.1831124,5.109785,4,0
3.6110384,4.5437007,4,0
17.748419,10.379867,3,0
16.867659,10.521971,3,1
5.7079716,2.8314095,4,0
7.4213753,11.900153,4,0
4.563845,3.2561991,4,0
5.0046625,2.0911055,4,0
6.8782372,12.830364,4,0
6.026526,12.825726,4,0
6.220548,4.669843,4,0
7.0256796,3.8482387,4,0
5.346983,3.7767909,4,0
17.446384,10.467894,3,0
5.1043825,1.0157194,4,0
4.4373703,4.115256,4,0
3.1369495,2.089819,4,0
6.174693,4.7009273,4,0
7.559424,11.9819145,4,0
3.1194828,2.110159,4,0
4.549235,3.6325283,4,0
3.2883763,5.231247,4,0
4.445128,4.427384,4,0
5.6062226,0.94614315,4,0
16.26479,6.612353,3,0
17.396618,-6.1960945,1,0
5.1929483,0.13559829,4,0
17.234655,10.5646925,3,0
17.251257,9.512313,3,0
17.203768,9.835104,3,0
5.5239015,4.2234383,4,0
6.820198,1.43822,4,0
15.253812,5.147182,3,0
17.678886,10.099404,3,0
14.706241,4.5569735,3,0
4.2947907,4.471688,4,1
17.531067,9.948091,3,0
17.038542,6.7296615,3,0
5.060506,5.641956,4,0
3.496461,2.1668966,4,0
4.0148354,2.813209,4,0
4.3309474,3.993177,4,0
15.820367,8.339958,3,0
14.874799,4.7082686,3,0
17.885569,7.2982426,3,0
5.447866,5.822664,4,0
6.1677155,3.6983361,4,0
16.483524,8.9359,3,0
3.3170903,1.8188933,4,1
4.432259,4.814011,4,0
4.253788,2.2182348,4,0
15.413989,5.1413374,3,0
16.919905,7.9379225,3,0
5.617868,1.0459584,4,0
16.733877,10.491175,3,0
4.452133,2.347722,4,0
5.8956223,2.5833173,4,0
4.732534,2.635605,4,0
4.2841144,2.2875016,4,0
5.550868,5.1336846,4,0
5.5348496,11.690793,4,0
3.47189,1.6688472,4,0
18.328203,8.889686,3,0
6.97898,3.9238913,4,0
15.309576,5.441213,3,0
5.024154,4.408115,4,1
15.441772,5.197563,3,0
7.623409,12.012644,4,0
18.729038,10.252454,3,0
4.9342713,6.3116918,4,0
16.542852,8.001587,3,0
3.1859617,5.162712,4,0
5.197021,0.7065894,4,0
5.4804516,4.9030294,4,1
4.919201,5.0387325,4,0
6.473517,4.4054017,4,1
6.5758533,2.9401257,4,0
17.1315,9.951094,3,0
3.019697,5.0914564,4,0
17.079624,8.475047,3,0
4.999857,3.7027657,4,0
4.5920444,2.1504807,4,1
16.497583,9.490755,3,0
5.2599626,0.74384856,4,0
6.7144375,12.550745,4,0
16.619059,7.0458245,3,0
3.2538815,4.2001905,4,0
5.4468656,5.589321,4,0
4.2821217,0.81454563,4,0
4.452968,4.873529,4,0
17.006958,9.643338,3,0
4.1268854,2.4434335,4,0
7.1009607,3.3371532,4,0
3.5027199,1.9891258,4,0
2.977462,4.2911296,4,0
5.3834853,0.9620263,4,0
5.8806005,2.6334794,4,0
5.9944963,11.234868,4,0
6.1338253,3.6892297,4,0
5.742181,12.168438,4,0
16.495607,10.053965,3,0
4.4228277,4.444646,4,0
4.5886927,4.3616157,4,0
15.881082,6.843471,3,0
7.112288,12.447035,4,0
18.152256,9.973072,3,0
4.5953107,2.1744456,4,0
6.101094,12.921932,4,0
4.888037,5.110113,4,0
5.420185,3.5148373,4,0
18.013945,4.0755506,3,0
4.8263316,2.705256,4,0
5.69385,2.9950218,4,0
17.91089,10.138824,3,0
4.803303,3.1535456,4,0
15.6322365,9.397929,3,0
17.360348,10.626782,3,0
6.1160455,12.601034,4,0
5.5647693,1.7687873,4,1
4.4561486,2.530381,4,0
5.424653,5.829023,4,0
5.8853264,4.5305576,4,1
17.219742,7.8835387,3,0
7.151124,1.5052618,4,0
5.4058123,2.375939,4,1
4.1608973,3.22149,4,0
15.467468,5.23448,3,0
15.951085,6.497886,3,0
18.2313,9.079774,3,0
3.42137,1.1719211,4,0
17.172146,8.99164,3,0
3.1876266,4.9081283,4,0
14.729776,4.5794606,3,0
5.169749,5.3321786,4,0
6.742465,12.600758,4,0
16.344282,6.4164066,3,0
15.924797,7.802556,3,0
6.2927914,12.534387,4,0
7.15043,1.504301,4,0
5.302638,4.501709e-05,4,0
3.2392156,1.4999682,4,0
16.399538,10.494621,3,0
17.59437,8.106451,3,0
5.492047,4.6832733,4,0
4.280905,0.80601096,4,0
15.103872,4.93883,3,0
4.0881877,2.4633398,4,0
5.622595,3.6955922,4,1
3.090816,3.0763352,4,0
4.5480137,3.8962665,4,0
15.985663,6.368069,3,0
16.156736,9.629623,3,1
4.2297964,1.461981,4,0
17.984303,8.347909,3,0
7.2048407,1.5033919,4,1
4.390538,3.128305,4,0
4.960945,2.4787009,4,0
4.204811,0.9277457,4,0
6.211491,12.46047,4,0
6.094777,4.231337,4,0
16.366085,6.563039,3,0
3.8372302,1.4255842,4,0
15.604338,5.9320755,3,0
16.558622,10.497558,3,0
15.6002245,6.0617948,3,0
17.787514,8.034753,3,1
7.6078877,11.994392,4,0
17.72546,9.075569,3,0
5.3447585,5.351765,4,0
7.658701,-6.3766046,-1,0
16.35699,8.726626,3,0
4.942854,4.3095293,4,0
6.761917,12.845777,4,0
5.0553937,3.1579828,4,0
6.690874,1.930289,4,0
3.1234825,2.3655927,4,0
6.3033113,1.3981441,4,0
5.846893,11.375742,4,1
17.306477,8.103158,3,1
5.8215737,12.459873,4,0
17.021126,7.5189276,3,0
15.013759,4.837913,3,0
4.002736,0.83741486,4,0
3.9279163,2.3959594,4,0
5.4801526,2.1386476,4,0
17.631517,11.707761,3,0
5.4660497,1.635988,4,1
15.963852,11.933696,3,0
17.83798,9.814026,3,0
2.9689302,2.5432384,4,0
5.673712,5.2239556,4,0
17.374472,9.853557,3,0
16.938337,10.004517,3,0
17.631828,11.6997175,3,0
6.7390504,1.3826401,4,0
16.453333,10.364627,3,0
5.316714,-0.06328597,4,0
6.1041546,12.556266,4,0
5.089155,0.16548227,4,0
18.341694,-4.9737167,0,0
4.5921574,1.0162086,4,0
17.536459,9.926296,3,0
-1.1085474,3.7793229,3,0
4.309877,0.63880146,4,0
5.881369,2.6792293,4,0
3.2516468,1.8572743,4,0
18.12449,8.590247,3,0
16.506628,10.015298,3,0
3.0066144,4.537931,4,0
17.755352,10.251803,3,0
6.2866817,1.0260001,4,0
18.214903,9.681113,3,0
3.7351418,1.4675769,4,0
7.5622,11.953837,4,0
16.549814,8.837458,3,0
16.399918,8.168713,3,0
14.769289,4.6021295,3,0
5.327463,-0.072937116,4,0
4.4714446,0.9842796,4,0
16.04167,11.8229685,3,0
17.378494,9.134856,3,0
16.279362,6.776961,3,0
3.4611537,1.6064606,4,0
5.651517,3.535866,4,0
17.147999,8.009384,3,0
2.8514566,2.580993,4,0
5.678298,3.455884,4,0
2.7963376,2.440435,4,0
3.0351584,2.1726127,4,0
5.317159,5.8522367,4,0
17.096624,7.7152514,3,0
6.095602,12.113361,4,0
15.916061,10.860643,3,0
2.894973,4.8341393,4,0
6.0958295,4.298398,4,0
5.911519,1.0219071,4,0
17.693014,8.548572,3,0
2.908293,1.9439538,4,0
4.162105,2.1150463,4,0
2.8786583,5.1411467,4,0
5.7967687,4.553255,4,0
17.089148,7.7655063,3,0
15.289129,5.2028136,3,0
6.4962864,13.001002,4,0
17.16668,8.359851,3,0
6.006693,12.62009,4,1
6.969387,1.3549111,4,0
15.08667,4.9280987,3,0
1.2245243,-5.7211394,-1,0
16.36169,8.446941,3,0
5.9416747,12.450418,4,0
16.94486,7.8916755,3,0
5.8473964,2.2531042,4,0
3.0829294,1.6530268,4,0
15.963016,11.933777,3,0
2.8101525,5.1929393,4,0
6.312952,4.1783442,4,0
6.327177,1.2884554,4,0
5.0476274,3.8516219,4,0
5.8934426,5.577415,4,0
5.9475346,3.657433,4,0
1.2245073,-5.7210298,-1,0
16.06862,6.358532,3,0
4.4292583,1.4271415,4,0
4.799697,5.684131,4,0
18.32908,9.276398,3,0
6.5977306,1.1076329,4,0
2.8022804,4.1492147,4,0
3.2042868,5.4446845,4,1
17.396421,9.67222,3,0
6.741723,12.58742,4,0
18.312214,9.245714,3,0
4.9789824,0.92519045,4,0
4.8773284,3.3335807,4,0
5.7013507,3.4195166,4,0
2.7712367,2.1241915,4,0
5.4788246,3.7368937,4,0
5.1432705,0.12637001,4,0
16.841854,9.0601225,3,0
4.074551,0.82720125,4,0
17.847595,9.638167,3,0
18.72664,10.250244,3,1
3.514106,1.748098,4,0
6.021326,12.613372,4,0
16.641766,8.922586,3,0
4.9972963,1.5457884,4,0
5.9380183,2.754833,4,0
4.801102,1.3041054,4,0
6.02979,1.8486469,4,0
17.485067,10.085434,3,0
4.595375,2.3886154,4,1
5.1144304,1.9589113,4,0
15.946759,10.838619,3,0
6.5096917,12.328966,4,0
16.64296,9.704351,3,0
2.959902,4.925269,4,0
4.641485,2.4912667,4,0
7.6146626,12.026764,4,0
5.2017264,3.8913472,4,0
5.9402237,2.771929,4,0
18.185986,9.943444,3,0
3.2282038,4.828146,4,0
2.9157429,5.3637977,4,0
16.884829,10.494199,3,0
5.6041594,3.7032142,4,1
6.179069,4.678989,4,1
17.02468,6.7644577,3,0
17.994308,8.774352,3,0
5.752691,0.8621222,4,1
4.1018777,0.8217351,4,0
5.7724805,3.5664046,4,0
16.637022,9.148597,3,1
6.0678935,11.697718,4,0
15.667622,5.786348,3,0
17.587843,9.130394,3,0
17.691664,10.935621,3,0
3.24863,4.5434337,4,0
4.2876105,0.69199914,4,0
17.680809,11.000913,3,0
6.201074,4.715206,4,1
4.9188185,3.1641245,4,0
16.643248,8.612805,3,0
17.854847,8.264352,3,0
6.1029515,1.9065162,4,0
3.900511,5.2434926,4,0
16.676794,7.0963583,3,0
3.43465,1.2837579,4,0
18.241209,8.531604,3,0
15.824907,10.302314,3,0
6.014205,11.702058,4,1
4.4161625,4.386895,4,1
4.485853,2.682307,4,1
8.09688,2.6881025,4,0
5.9715815,12.883814,4,0
6.7105465,4.1539507,4,0
6.469777,11.822064,4,0
4.725045,2.05027,4,0
6.4623866,1.123411,4,0
6.436936,1.2747096,4,0
4.7778926,3.2239902,4,0
18.341497,-4.9737067,0,1
17.401037,6.817556,3,0
4.9463143,1.0182408,4,0
17.664272,8.353601,3,0
5.8282685,11.949984,4,0
2.8750694,5.205836,4,1
3.0127926,4.0423236,4,0
6.5010495,2.0054681,4,0
5.5339856,1.6811656,4,0
17.343336,8.20843,3,0
6.708523,1.5625942,4,0
5.875645,11.810939,4,0
2.7877204,1.8987104,4,0
4.388057,4.6145625,4,0
15.632058,9.391858,3,0
16.915754,9.865236,3,0
15.968681,6.763501,3,0
4.8151407,5.1143627,4,0
17.81842,10.023671,3,0
5.1097517,4.777336,4,0
4.6668015,3.5391622,4,0
4.0923815,2.735561,4,0
5.151361,4.556015,4,0
5.2416234,4.8421164,4,0
5.2129,0.94222414,4,0
5.9850225,3.6085706,4,0
15.668865,9.400436,3,0
4.644436,2.7819104,4,0
6.733825,12.479178,4,0
4.6850586,2.4174504,4,0
16.712622,7.0094123,3,0
3.5476243,2.936484,4,0
16.494892,8.678814,3,0
4.3241186,3.1821566,4,0
14.966401,-1.021745,3,0
5.6680293,11.528669,4,0
5.811442,11.971824,4,0
17.879795,9.298098,3,1
6.4079003,11.997659,4,0
5.282106,4.4985275,4,0
6.429014,12.580072,4,0
3.0401788,2.0813491,4,0
6.5705085,4.3393817,4,0
16.362936,10.209032,3,0
17.162943,9.142832,3,0
17.752016,7.8162584,3,0
17.50577,11.143187,3,0
6.6639514,4.5192356,4,0
6.735581,12.779508,4,0
3.5718358,4.9003882,4,0
4.473954,5.401657,4,1
6.404316,12.985168,4,0
17.61697,8.167054,3,0
4.566492,4.7462378,4,0
7.4424176,1.84638,4,0
3.5206223,3.9354463,4,0
3.619248,2.5936964,4,0
4.4930625,4.8020077,4,1
16.319012,8.568112,3,0
5.24077,4.912863,4,0
17.165588,7.837285,3,0
3.140322,4.1534843,4,0
5.44415,3.6055646,4,0
18.129555,9.238969,3,1
4.4849463,5.0431466,4,1
15.737258,6.1629314,3,1
18.355373,9.094681,3,0
15.817238,5.8809185,3,0
16.995466,10.181655,3,1
16.657328,9.767064,3,0
18.02638,10.576612,3,0
4.8512383,5.3746023,4,0
5.4975715,0.6443068,4,0
5.583394,5.387878,4,0
6.7911873,3.5840762,4,0
17.13109,10.422537,3,0
16.624098,7.3439445,3,0
4.0572424,1.8538738,4,0
16.752409,8.191097,3,0
16.679464,8.759514,3,1
16.690212,8.937312,3,1
5.158075,2.6801767,4,1
5.2139716,5.904305,4,1
4.799221,0.7187926,4,1
5.10018,3.767443,4,1
5.945613,4.738971,4,1
17.579363,7.982792,3,1
4.207903,3.9600492,4,1
4.250903,2.953187,4,1
18.326374,8.779347,3,0
18.209208,9.804378,3,0
4.664565,0.579031,4,0
6.093782,12.393515,4,0
5.311486,0.6887734,4,0
16.801794,8.9693365,3,1
4.9676456,0.67109996,4,1
15.103389,4.942443,3,1
16.671555,7.9503617,3,0
4.996129,1.1793942,4,0
7.202779,3.1151004,4,0
5.767074,11.778576,4,0
2.9426541,1.8804723,4,0
17.019045,8.482185,3,0
17.105688,9.576175,3,0
16.694246,6.6679025,3,0
4.0255814,2.3182883,4,0
4.7870803,4.491274,4,0
4.553878,4.946931,4,0
17.139893,9.334706,3,0
4.3528633,4.740545,4,0
17.328371,9.85947,3,0
5.1959205,3.5034506,4,0
16.945904,9.963591,3,0
16.966686,9.8826065,3,0
5.8140364,3.502526,4,0
17.81095,8.142833,3,0
16.737377,8.321379,3,0
14.158468,-0.3741659,3,1
6.473264,4.3869886,4,0
5.2843776,1.413005,4,0
15.367794,5.3324723,3,0
17.046434,8.021089,3,0
16.38415,8.823569,3,0
6.4762993,12.10734,4,0
5.2765727,5.0326347,4,0
5.0914083,5.826243,4,1
2.8463712,2.6969736,4,0
16.448374,8.92828,3,0
2.7243018,4.2142906,4,1
5.223272,4.994871,4,0
4.60113,5.124557,4,0
17.00886,9.205072,3,0
6.0502367,12.181539,4,1
16.173445,9.495406,3,1
3.6927,2.7082632,4,0
18.076366,9.725182,3,0
4.9131536,2.0712125,4,0
17.127728,10.4491205,3,0
4.3855243,4.3892074,4,0
17.947893,10.022867,3,0
3.4357133,4.2786293,4,0
3.9441988,2.8334732,4,0
5.938798,12.491624,4,0
16.649385,10.82071,3,1
16.515856,7.3253093,3,0
14.641639,4.48606,3,0
6.7540236,12.431697,4,0
4.0669703,3.092011,4,0
16.956219,7.9764676,3,0
4.7778096,2.807104,4,0
7.4313965,3.3250487,4,0
5.368346,3.1402154,4,1
5.3439584,3.8395019,4,0
4.1795006,4.445799,4,1
6.7587996,12.905345,4,0
5.6417403,11.770117,4,0
2.9950452,1.5767821,4,0
18.095959,9.35243,3,0
17.633524,11.700888,3,1
6.6678667,4.2322574,4,0
16.815084,8.503541,3,0
5.4749317,0.9252867,4,0
5.798027,4.9366903,4,0
7.3653464,1.664291,4,0
3.4313202,1.2589513,4,0
16.514738,5.874031,3,0
6.3455315,3.702234,4,1
16.528538,6.9366837,3,0
18.726023,10.249939,3,1
16.405483,10.491387,3,0
4.3416204,4.654708,4,0
18.090292,10.056657,3,0
4.762354,3.4282024,4,0
16.201014,7.2884536,3,1
3.295273,1.3641655,4,1
18.173765,8.377909,3,1
17.686361,8.112164,3,1
2.8046522,2.0189686,4,0
5.9039836,12.14997,4,1
5.053033,2.7117157,4,0
4.5958514,4.8491755,4,0
14.94039,4.745681,3,0
2.7134197,1.9388585,4,1
6.8823395,4.130363,4,1
15.137578,4.949317,3,0
3.0515199,1.7157301,4,0
7.430686,2.5714686,4,0
7.0379543,12.387562,4,0
5.381596,5.2589293,4,0
17.953632,8.998257,3,0
5.975756,4.550683,4,0
5.8297725,5.2661557,4,0
5.3598685,2.621929,4,0
16.144798,7.9332695,3,0
2.6369145,5.0561996,4,0
4.8706617,4.5225115,4,0
5.1630297,3.922903,4,0
6.564847,12.913103,4,1
3.3708043,2.4902384,4,0
4.6750226,2.6201801,4,0
3.250679,1.6570027,4,0
16.680122,5.8502073,3,0
18.314623,8.8625555,3,0
17.236784,9.529528,3,1
15.603177,5.657501,3,0
4.5371366,2.927511,4,0
6.6409373,12.569226,4,0
7.488231,11.955484,4,1
5.959275,12.9476385,4,0
5.200141,5.2998767,4,0
6.223597,12.5075445,4,0
5.3865895,3.8390834,4,0
2.8817816,5.2378173,4,0
2.9655616,4.950684,4,0
17.150963,8.076244,3,0
2.9881825,5.0947123,4,0
5.402996,5.813987,4,0
17.459013,9.119424,3,0
4.353379,3.1405258,4,0
4.270759,0.6046902,4,0
4.469942,1.5663344,4,0
16.823042,9.272094,3,0
4.8861065,3.2842984,4,1
17.69005,10.216624,3,0
6.041471,12.464746,4,0
7.573948,11.950604,4,0
16.549759,7.248677,3,1
16.414547,7.38416,3,0
17.137949,9.515347,3,0
3.5525403,1.2672738,4,0
4.5796304,5.024585,4,0
6.593807,12.855931,4,0
3.2053123,1.3241193,4,0
18.301048,8.733884,3,0
17.495905,9.073756,3,0
5.2886815,5.1771016,4,0
15.784044,10.314543,3,1
17.23567,8.700692,3,0
5.505613,4.978463,4,0
16.180992,9.443829,3,0
6.3445516,2.23516,4,0
16.513031,10.666483,3,0
6.1327715,3.588072,4,1
3.7149336,5.18127,4,1
4.2714243,3.1812701,4,0
2.9944897,4.6858807,4,0
5.432804,1.804851,4,0
2.9670882,2.0032606,4,1
14.641434,4.502242,3,0
5.7520375,3.7188354,4,0
4.978656,3.1075835,4,0
4.996435,4.795919,4,0
15.88382,5.8116264,3,0
17.903818,8.71407,3,0
3.565011,2.234772,4,1
6.303919,11.835182,4,0
3.0434687,1.6885779,4,0
5.2265863,2.695744,4,0
14.848228,4.679637,3,0
17.910637,8.430123,3,0
15.536299,5.570625,3,0
5.26493,5.692632,4,0
6.079057,2.9195957,4,0
15.925272,7.6361527,3,0
16.364222,9.71555,3,0
15.540878,6.099511,3,0
6.71342,4.179884,4,0
17.405243,10.678422,3,0
6.228476,3.7415354,4,0
6.789478,1.2422605,4,0
4.018197,4.1127734,4,0
8.1093,2.6958027,4,0
16.20482,6.537498,3,0
4.9994535,5.072803,4,0
6.445978,12.936341,4,0
6.544682,13.097351,4,0
17.153404,8.137907,3,0
4.8839197,1.6885055,4,0
6.197005,11.762797,4,1
2.9851959,4.872871,4,0
16.493187,6.786027,3,0
5.7601876,3.6464384,4,0
16.748941,9.714758,3,0
17.842342,8.843143,3,0
6.080442,5.1046195,4,0
18.300331,7.7090325,3,0
4.208424,3.142519,4,0
16.929756,7.5446568,3,0
5.613322,11.554374,4,0
18.308645,10.185467,3,0
4.166839,2.6806986,4,0
5.3044095,2.2678394,4,0
18.407084,10.86301,3,1
6.523306,12.438615,4,1
16.622995,7.1987453,3,1
4.5614004,2.313973,4,1
16.795483,8.311861,3,1
17.615871,7.626914,3,1
16.972767,9.778083,3,1
3.4241493,3.7931716,4,1
5.895152,3.5685163,4,1
5.3259683,11.917754,4,1
3.317791,1.7933748,4,1
16.15031,7.2491374,3,1
5.5092244,3.7853193,4,1
5.111409,4.707351,4,1
6.954,3.2604363,4,1
2.9534707,4.6452065,4,1
17.012438,7.638695,3,1
5.6040387,3.78192,4,1
6.4077096,4.649507,4,0
5.2754173,3.6778283,4,0
16.581018,9.076733,3,0
6.189691,12.196727,4,0
17.766575,7.781567,3,0
15.925334,7.9742427,3,0
15.337998,9.566863,3,0
17.443422,10.031684,3,0
17.509819,9.580966,3,0
18.187323,9.963024,3,0
4.88258,3.0080464,4,0
16.000786,11.884208,3,0
5.0134435,4.862479,4,0
18.064415,8.498455,3,0
4.298702,4.201146,4,0
15.470396,5.46739,3,0
7.001037,1.4862853,4,0
17.966652,8.877475,3,0
5.8546314,5.2128325,4,0
4.3648763,2.1426177,4,0
5.1811204,3.1355128,4,0
17.315018,8.316783,3,0
2.9221811,1.9120445,4,0
6.138836,12.544327,4,0
4.723037,3.3705287,4,0
18.298155,7.7133603,3,0
2.7776268,5.268891,4,0
7.63874,11.979961,4,0
16.97474,7.231836,3,0
18.397423,8.835346,3,0
4.503513,0.49949104,4,0
18.188984,10.133021,3,0
6.7820835,12.526031,4,0
3.9856153,3.709506,4,0
16.681536,5.8462067,3,0
6.466188,1.2028279,4,0
17.034327,9.839681,3,0
16.18363,6.209115,3,0
5.1013756,3.9289799,4,0
14.567062,4.4457436,3,0
15.967226,11.927763,3,0
7.65864,-6.376965,-1,0
17.012712,9.1909485,3,0
5.402242,2.9472136,4,0
17.937975,9.663044,3,0
4.9459376,3.0002637,4,0
16.216705,8.076064,3,1
16.489202,9.886455,3,0
16.8939,10.585441,3,0
3.82643,1.0476159,4,0
18.156052,8.698972,3,1
15.239786,5.5402355,3,0
4.53124,2.4394965,4,1
18.096233,10.310423,3,0
3.7978935,3.351897,4,0
17.665825,10.323009,3,0
4.4304247,4.9083595,4,0
4.8733234,2.228081,4,0
7.651226,11.982243,4,0
3.2349832,4.431818,4,1
4.917422,1.0771087,4,0
7.14811,1.5702667,4,0
3.577528,1.5549362,4,0
2.759086,4.7270684,4,0
3.345178,3.3961208,4,0
4.8292246,2.9235415,4,0
17.400879,10.591074,3,1
5.9911165,11.56224,4,0
5.369902,5.0704794,4,0
6.685975,1.9100683,4,0
17.621761,11.668729,3,0
16.557863,7.2961674,3,0
16.596878,10.786865,3,0
17.182295,8.9873,3,0
5.3930116,3.146857,4,1
15.965067,5.951526,3,1
4.721242,2.0480158,4,1
6.418179,12.998394,4,1
6.002588,12.428985,4,1
17.128769,7.2273555,3,1
17.482777,9.742695,3,1
3.1964557,2.0194871,4,1
5.100263,2.3107991,4,1
17.571873,10.770349,3,1
17.663193,10.995527,3,1
5.088538,2.3229635,4,1
17.944035,9.441021,3,1
14.772488,4.615662,3,1
16.456028,9.523388,3,1
16.85818,6.8257833,3,1
4.962432,5.199238,4,1
6.562095,12.814948,4,1
3.4129598,5.3124757,4,1
18.04706,9.093399,3,1
4.463946,5.38703,4,1
5.80491,11.951603,4,1
5.1483192,2.365637,4,1
5.299125,0.68135214,4,1
4.732041,3.0497127,4,1
18.181265,10.133973,3,1
2.9425676,4.0805016,4,1
5.155221,5.811623,4,1
4.9222083,0.9178738,4,1
7.295024,1.7341961,4,1
4.5980144,0.7296546,4,1
5.238258,5.8677573,4,1
5.6805086,2.7803805,4,1
4.7943506,4.369796,4,1
3.9753006,2.8972516,4,1
6.475031,12.519545,4,1
15.903067,6.4541087,3,1
17.389175,9.708325,3,1
15.342443,9.564526,3,1
17.670721,8.6681,3,1
6.219848,1.8715397,4,1
3.3388517,1.8976387,4,1
6.3693414,4.2870026,4,1
15.594826,10.323952,3,1
6.29928,0.97222394,4,0
17.531244,10.047965,3,1
3.2335262,1.9901667,4,1
4.904796,0.3189982,4,1
6.2818,13.001716,4,1
16.483282,9.010567,3,1
5.0546794,3.7070537,4,1
17.21629,8.720297,3,1
5.1292334,5.8751006,4,1
4.950859,0.3933143,4,1
18.215258,8.643833,3,1
15.5107,20.998138,2,1
16.599688,7.523129,3,1
17.948702,9.820663,3,1
4.8483353,4.4079022,4,1
4.6549377,3.9795363,4,1
5.513002,1.6593696,4,1
14.158741,-0.37305567,3,1
4.5869217,4.8775225,4,1
5.6790776,11.86261,4,1
14.880077,4.732257,4,1
17.872305,10.405562,3,1
6.386022,11.937656,4,1
16.804214,7.9832535,3,1
6.399168,11.973637,4,1
5.8705873,4.075069,4,1
16.775908,8.940824,3,0
4.8132825,0.69700587,4,0
17.646606,10.369891,3,0
17.011244,10.019433,3,0
16.935596,9.4366865,3,0
18.059547,9.19799,3,0
17.490532,10.527775,3,0
17.068232,8.55616,3,0
17.54191,10.268038,3,0
17.331541,10.0477915,3,0
18.274845,9.2702675,3,0
15.941751,11.9557905,3,0
4.991305,3.0145464,4,0
4.4325705,3.9769802,4,0
18.227695,9.455047,3,0
17.132898,10.454532,3,0
3.8604467,2.8940103,4,0
16.850487,10.011899,3,0
3.0681312,2.4801095,4,0
18.039045,10.129473,3,0
5.128845,2.3269439,4,0
6.1838093,2.4654307,4,0
6.7788277,12.416894,4,0
3.7850895,2.4553683,4,0
-1.2761391,5.3775353,3,0
6.1859646,2.1916993,4,0
4.34282,4.7634473,4,0
5.523269,11.644228,4,0
16.531687,7.053618,3,0
5.7709255,12.355121,4,0
4.1797805,2.7033563,4,0
17.915386,9.368318,3,0
5.50581,2.50398,4,0
15.428598,5.372406,3,0
4.6139665,2.971637,4,0
17.26438,9.958644,3,0
16.611935,8.48805,3,0
17.980288,8.206905,3,0
15.7398205,5.6606054,3,0
18.013304,4.077276,3,0
7.090423,1.9017664,4,0
17.192879,7.8140874,3,0
4.3056164,3.5820606,4,0
5.5593705,11.700036,4,0
18.014738,9.773344,3,0
15.873678,6.4817467,3,0
6.490922,3.5202825,4,0
18.341362,-4.9738727,0,0
4.8245187,0.66033614,4,0
4.4874797,3.6248593,4,0
3.4307377,1.9104987,4,1
3.500149,3.2206187,4,1
16.807867,7.73568,3,0
16.77004,7.063428,3,0
4.2957635,4.6532774,4,0
3.4991648,2.0836275,4,0
7.4602246,11.949963,4,0
5.4071465,-0.09676331,4,0
2.838142,4.9671226,4,0
15.615826,5.9570074,3,0
17.16728,8.541691,3,0
3.1474357,2.3884437,4,0
2.8370314,2.5366309,4,0
6.1894445,4.271021,4,0
16.88347,10.454502,3,0
4.5406303,4.0978007,4,0
15.842416,6.807254,3,0
5.389687,1.676257,4,0
3.4709148,2.3091831,4,0
17.945307,8.598992,3,0
3.1864915,2.722005,4,0
5.8696256,12.114589,4,0
6.699809,12.530441,4,0
16.287811,6.461421,3,0
7.5656466,11.945944,4,0
7.3830147,3.316833,4,0
15.121404,5.490718,3,0
6.3615994,4.077031,4,0
6.6314106,1.3345288,4,0
3.3351095,1.3418903,4,0
15.990966,5.932227,3,0
5.71744,4.943895,4,0
5.401129,-0.0748693,4,0
5.413481,3.7921503,4,0
5.7328315,12.053042,4,0
3.4468386,2.4361963,4,0
5.695856,2.0247686,4,0
6.553108,1.0452251,4,0
4.407886,4.964805,4,0
8.106854,2.6944656,4,0
16.897938,8.709843,3,0
5.66085,4.3482513,4,0
6.7253284,4.1964617,4,0
3.522665,2.0382729,4,0
16.657461,8.035048,3,0
6.434838,2.153383,4,0
5.2210107,0.8328258,4,0
16.217007,10.0236635,3,0
3.8168073,1.3708334,4,0
17.476591,11.11167,3,0
17.958168,8.68536,3,0
17.516123,9.923827,3,0
17.135225,10.088378,3,0
3.8930647,2.576793,4,0
7.4400926,1.8302448,4,0
6.354834,12.090499,4,0
4.888483,4.7669373,4,0
18.320318,8.801168,3,0
15.554128,-3.2175183,-1,0
7.505514,2.054644,4,0
17.73034,9.039296,3,0
6.592642,12.692953,4,0
6.741628,12.80077,4,0
16.571135,8.115376,3,0
5.5115156,1.5887375,4,0
4.5168138,1.3986592,4,0
15.473901,5.2888117,3,0
